Timestamp,Dataset,Type,Size_MB,Rows,Columns,Prediction,Classification_Time_ms,Model
2025-03-26 19:17:29,TestData/fakeData\fakeStockData\table_bwa.csv,fakeData,0.21,3925,7,fake,38,random_forest_s500_n1_d20.pkl
2025-03-26 19:17:29,TestData/fakeData\fakeStockData\table_cost.csv,fakeData,0.21,3925,7,fake,34,random_forest_s500_n1_d20.pkl
2025-03-26 19:17:29,TestData/fakeData\fakeStockData\table_csco.csv,fakeData,0.21,3925,7,real,35,random_forest_s500_n1_d20.pkl
2025-03-26 19:17:29,TestData/fakeData\fakeStockData\table_d.csv,fakeData,0.21,3925,7,fake,35,random_forest_s500_n1_d20.pkl
2025-03-26 19:17:29,TestData/fakeData\fakeStockData\table_ebay.csv,fakeData,0.17,3742,7,fake,33,random_forest_s500_n1_d20.pkl
2025-03-26 19:17:29,TestData/fakeData\fakeStockData\table_goog.csv,fakeData,0.10,2259,7,fake,23,random_forest_s500_n1_d20.pkl
2025-03-26 19:23:50,TestData/realData\Amazon stock data 2000-2025.csv,realData,0.76,6321,7,fake,119,random_forest_s500_n100_d10.pkl
2025-03-26 19:23:50,TestData/realData\AnimalCrossingAccessories.csv,realData,0.05,222,22,real,35,random_forest_s500_n100_d10.pkl
2025-03-26 19:23:50,TestData/realData\bank_transactions_data_2.csv,realData,0.33,2512,16,real,65,random_forest_s500_n100_d10.pkl
2025-03-26 19:23:50,TestData/realData\big4_financial_risk_compliance.csv,realData,0.01,100,12,real,27,random_forest_s500_n100_d10.pkl
2025-03-26 19:23:51,TestData/realData\Elite Sports Cars in Data.csv,realData,0.79,5000,27,real,125,random_forest_s500_n100_d10.pkl
2025-03-26 19:23:51,TestData/realData\JPM_1940-01-01_2025-03-04.csv,realData,1.27,11333,7,fake,115,random_forest_s500_n100_d10.pkl
2025-03-26 19:23:51,TestData/realData\meets.csv,realData,0.60,8482,8,fake,73,random_forest_s500_n100_d10.pkl
2025-03-26 19:23:51,TestData/realData\Mobiles Dataset (2025).csv,realData,0.13,930,15,real,42,random_forest_s500_n100_d10.pkl
2025-03-26 19:23:51,TestData/realData\titanic.csv,realData,0.06,891,12,real,36,random_forest_s500_n100_d10.pkl
2025-03-26 19:23:51,TestData/realData\AnxietyData\enhanced_anxiety_dataset.csv,realData,0.72,11000,19,real,206,random_forest_s500_n100_d10.pkl
2025-03-26 19:23:51,TestData/realData\AnxietyData\family_anxiety_14_dataset.csv,realData,0.71,11000,19,real,169,random_forest_s500_n100_d10.pkl
2025-03-26 19:23:51,TestData/realData\EuroStat\acf_s_ne.csv,realData,0.06,960,11,real,31,random_forest_s500_n100_d10.pkl
2025-03-26 19:23:51,TestData/realData\EuroStat\acf_s_own.csv,realData,0.52,7200,12,real,54,random_forest_s500_n100_d10.pkl
2025-03-26 19:23:51,TestData/realData\EuroStat\acf_s_ty.csv,realData,0.40,5760,12,real,84,random_forest_s500_n100_d10.pkl
2025-03-26 19:23:51,TestData/realData\EuroStat\aei_ef_ir.csv,realData,0.19,2832,10,real,40,random_forest_s500_n100_d10.pkl
2025-03-26 19:23:51,TestData/realData\EuroStat\aei_ef_ls.csv,realData,0.60,8782,10,real,60,random_forest_s500_n100_d10.pkl
2025-03-26 19:23:52,TestData/realData\EuroStat\aei_ef_lu.csv,realData,0.38,5587,10,real,50,random_forest_s500_n100_d10.pkl
2025-03-26 19:23:52,TestData/realData\EuroStat\aei_fm_ms.csv,realData,2.18,31658,10,real,138,random_forest_s500_n100_d10.pkl
2025-03-26 19:23:52,TestData/realData\EuroStat\aei_fm_salpest09.csv,realData,3.10,44641,10,real,192,random_forest_s500_n100_d10.pkl
2025-03-26 19:23:52,TestData/realData\EuroStat\aei_fm_usefert.csv,realData,0.32,4982,10,real,59,random_forest_s500_n100_d10.pkl
2025-03-26 19:23:52,TestData/realData\EuroStat\aei_hri.csv,realData,0.05,729,10,real,33,random_forest_s500_n100_d10.pkl
2025-03-26 19:23:52,TestData/realData\EuroStat\aei_pestsal_rsk.csv,realData,0.14,1956,10,real,35,random_forest_s500_n100_d10.pkl
2025-03-26 19:23:52,TestData/realData\EuroStat\aei_pestuse.csv,realData,5.66,81520,11,real,387,random_forest_s500_n100_d10.pkl
2025-03-26 19:23:53,TestData/realData\EuroStat\aei_pr_gnb.csv,realData,4.10,61153,10,real,256,random_forest_s500_n100_d10.pkl
2025-03-26 19:23:54,TestData/realData\EuroStat\aei_pr_soiler.csv,realData,31.44,392400,11,real,1694,random_forest_s500_n100_d10.pkl
2025-03-26 19:23:54,TestData/realData\EuroStat\aei_ps_inp.csv,realData,2.81,39706,10,real,174,random_forest_s500_n100_d10.pkl
2025-03-26 19:24:20,TestData/realData\EuroStat\agr_r_accts.csv,realData,366.22,4760591,11,real,25016,random_forest_s500_n100_d10.pkl
2025-03-26 19:24:32,TestData/realData\EuroStat\agr_r_accts_h.csv,realData,186.66,2320007,11,real,12530,random_forest_s500_n100_d10.pkl
2025-03-26 19:24:34,TestData/realData\EuroStat\agr_r_animal.csv,realData,32.00,440036,10,real,1719,random_forest_s500_n100_d10.pkl
2025-03-26 19:24:34,TestData/realData\EuroStat\agr_r_milkpr.csv,realData,0.82,11497,10,real,74,random_forest_s500_n100_d10.pkl
2025-03-26 19:24:34,TestData/realData\EuroStat\estat_hlth_dh010_filtered_en.csv,realData,0.05,378,13,real,31,random_forest_s500_n100_d10.pkl
2025-03-26 19:24:34,TestData/realData\EuroStat\estat_hlth_silc_18_filtered_en.csv,realData,0.04,360,13,real,30,random_forest_s500_n100_d10.pkl
2025-03-26 19:24:34,TestData/realData\EuroStat\mar_go_aa.csv,realData,6.31,90862,10,real,341,random_forest_s500_n100_d10.pkl
2025-03-26 19:24:42,TestData/realData\EuroStat\mar_go_am_be.csv,realData,131.83,1620553,13,real,7482,random_forest_s500_n100_d10.pkl
2025-03-26 19:24:43,TestData/realData\EuroStat\mar_go_am_bg.csv,realData,23.70,292595,13,real,1434,random_forest_s500_n100_d10.pkl
2025-03-26 19:24:45,TestData/realData\EuroStat\mar_go_am_cy.csv,realData,24.18,298126,13,real,1424,random_forest_s500_n100_d10.pkl
2025-03-26 19:24:59,TestData/realData\EuroStat\mar_go_am_de.csv,realData,243.04,2987432,13,real,14098,random_forest_s500_n100_d10.pkl
2025-03-26 19:25:03,TestData/realData\EuroStat\mar_go_am_dk.csv,realData,79.40,962436,13,real,4393,random_forest_s500_n100_d10.pkl
2025-03-26 19:25:04,TestData/realData\EuroStat\mar_go_am_ee.csv,realData,24.01,293860,13,real,1419,random_forest_s500_n100_d10.pkl
2025-03-26 19:25:10,TestData/realData\EuroStat\mar_go_am_el.csv,realData,86.53,1055720,13,real,5070,random_forest_s500_n100_d10.pkl
2025-03-26 19:25:38,TestData/realData\EuroStat\mar_go_am_es.csv,realData,505.30,6174717,13,real,28933,random_forest_s500_n100_d10.pkl
2025-03-26 19:25:43,TestData/realData\EuroStat\mar_go_am_fi.csv,realData,78.40,946160,13,real,4210,random_forest_s500_n100_d10.pkl
2025-03-26 19:26:01,TestData/realData\EuroStat\mar_go_am_fr.csv,realData,309.56,3808510,13,real,17857,random_forest_s500_n100_d10.pkl
2025-03-26 19:26:02,TestData/realData\EuroStat\mar_go_am_hr.csv,realData,16.84,206571,13,real,958,random_forest_s500_n100_d10.pkl
2025-03-26 19:26:03,TestData/realData\EuroStat\mar_go_am_ie.csv,realData,28.75,350611,13,real,1497,random_forest_s500_n100_d10.pkl
2025-03-26 19:26:18,TestData/realData\EuroStat\mar_go_am_it.csv,realData,269.36,3259213,13,real,15193,random_forest_s500_n100_d10.pkl
2025-03-26 19:26:20,TestData/realData\EuroStat\mar_go_am_lt.csv,realData,20.78,256752,13,real,1348,random_forest_s500_n100_d10.pkl
2025-03-26 19:26:21,TestData/realData\EuroStat\mar_go_am_lv.csv,realData,29.67,363403,13,real,1666,random_forest_s500_n100_d10.pkl
2025-03-26 19:26:21,TestData/realData\EuroStat\mar_go_am_me.csv,realData,1.24,15262,13,real,106,random_forest_s500_n100_d10.pkl
2025-03-26 19:26:23,TestData/realData\EuroStat\mar_go_am_mt.csv,realData,26.05,321251,13,real,1511,random_forest_s500_n100_d10.pkl
2025-03-26 19:26:34,TestData/realData\EuroStat\mar_go_am_nl.csv,realData,186.40,2279184,13,real,10777,random_forest_s500_n100_d10.pkl
2025-03-26 19:26:39,TestData/realData\EuroStat\mar_go_am_no.csv,realData,96.16,1160467,13,real,5424,random_forest_s500_n100_d10.pkl
2025-03-26 19:26:42,TestData/realData\EuroStat\mar_go_am_pl.csv,realData,42.68,521955,13,real,2481,random_forest_s500_n100_d10.pkl
2025-03-26 19:26:47,TestData/realData\EuroStat\mar_go_am_pt.csv,realData,98.42,1205572,13,real,5674,random_forest_s500_n100_d10.pkl
2025-03-26 19:26:49,TestData/realData\EuroStat\mar_go_am_ro.csv,realData,28.94,357521,13,real,1663,random_forest_s500_n100_d10.pkl
2025-03-26 19:26:59,TestData/realData\EuroStat\mar_go_am_se.csv,realData,172.48,2103091,13,real,9863,random_forest_s500_n100_d10.pkl
2025-03-26 19:27:00,TestData/realData\EuroStat\mar_go_am_si.csv,realData,16.57,204799,13,real,916,random_forest_s500_n100_d10.pkl
2025-03-26 19:27:00,TestData/realData\EuroStat\naida_10_a10.csv,realData,8.44,113460,11,real,568,random_forest_s500_n100_d10.pkl
2025-03-26 19:27:01,TestData/realData\EuroStat\naida_10_gdp.csv,realData,21.71,300774,10,real,1266,random_forest_s500_n100_d10.pkl
2025-03-26 19:27:02,TestData/realData\EuroStat\naida_10_pe.csv,realData,1.32,17966,10,real,105,random_forest_s500_n100_d10.pkl
2025-03-26 19:27:03,TestData/realData\EuroStat\naidq_10_a10.csv,realData,31.92,394071,12,real,1473,random_forest_s500_n100_d10.pkl
2025-03-26 19:27:06,TestData/realData\EuroStat\naidq_10_gdp.csv,realData,74.60,944097,11,real,3175,random_forest_s500_n100_d10.pkl
2025-03-26 19:27:06,TestData/realData\EuroStat\naidq_10_pe.csv,realData,5.27,65629,11,real,247,random_forest_s500_n100_d10.pkl
2025-03-26 19:27:35,TestData/realData\EuroStat\naidsa_10_f_bs.csv,realData,511.26,6157235,13,real,28068,random_forest_s500_n100_d10.pkl
2025-03-26 19:28:04,TestData/realData\EuroStat\naidsa_10_f_tr.csv,realData,507.99,6146981,13,real,29301,random_forest_s500_n100_d10.pkl
2025-03-26 19:28:13,TestData/realData\EuroStat\naidsa_10_nf_tr.csv,realData,152.34,1881166,12,real,9375,random_forest_s500_n100_d10.pkl
2025-03-26 19:28:47,TestData/realData\EuroStat\naidsq_10_f_bs.csv,realData,792.33,8862146,13,real,33863,random_forest_s500_n100_d10.pkl
2025-03-26 19:29:19,TestData/realData\EuroStat\naidsq_10_f_tr.csv,realData,725.46,8185043,13,real,31917,random_forest_s500_n100_d10.pkl
2025-03-26 19:29:31,TestData/realData\EuroStat\naidsq_10_nf_tr.csv,realData,273.82,3125921,13,real,11786,random_forest_s500_n100_d10.pkl
2025-03-26 19:29:53,TestData/realData\EuroStat\naio_10_cp15.csv,realData,397.00,4870698,12,real,21799,random_forest_s500_n100_d10.pkl
2025-03-26 19:30:16,TestData/realData\EuroStat\naio_10_cp16.csv,realData,434.93,5321103,12,real,23538,random_forest_s500_n100_d10.pkl
2025-03-26 19:31:09,TestData/realData\EuroStat\naio_10_cp1610.csv,realData,942.00,11307461,12,real,52558,random_forest_s500_n100_d10.pkl
2025-03-26 19:31:21,TestData/realData\EuroStat\naio_10_cp1620.csv,realData,236.85,2862324,12,real,12456,random_forest_s500_n100_d10.pkl
2025-03-26 19:31:35,TestData/realData\EuroStat\naio_10_cp1630.csv,realData,240.57,2901991,12,real,13457,random_forest_s500_n100_d10.pkl
2025-03-26 19:32:09,TestData/realData\EuroStat\naio_10_cp1700.csv,realData,636.12,7315996,12,real,34146,random_forest_s500_n100_d10.pkl
2025-03-26 19:32:26,TestData/realData\EuroStat\naio_10_cp1750.csv,realData,308.23,3815272,12,real,17408,random_forest_s500_n100_d10.pkl
2025-03-26 19:32:26,TestData/realData\EuroStat\Populationbyeducationalattainment levelsexageandlevelofdisability.csv,realData,0.04,197,13,real,106,random_forest_s500_n100_d10.pkl
2025-03-26 19:32:26,TestData/fakeData\anne_car_data_2.csv,fakeData,0.04,550,12,fake,32,random_forest_s500_n100_d10.pkl
2025-03-26 19:32:26,TestData/fakeData\Artificial_Data.csv,fakeData,0.18,1000,15,fake,38,random_forest_s500_n100_d10.pkl
2025-03-26 19:32:26,TestData/fakeData\data-LzAcLkrRxo5zBlB1iAJXy.csv,fakeData,0.02,500,5,fake,29,random_forest_s500_n100_d10.pkl
2025-03-26 19:32:26,TestData/fakeData\Kaggle_Synthetic_Data.csv,fakeData,0.07,1000,9,fake,33,random_forest_s500_n100_d10.pkl
2025-03-26 19:32:26,TestData/fakeData\mackaroocom.csv,fakeData,0.06,1000,6,fake,32,random_forest_s500_n100_d10.pkl
2025-03-26 19:32:26,TestData/fakeData\random_dataset.csv,fakeData,0.01,200,8,fake,26,random_forest_s500_n100_d10.pkl
2025-03-26 19:32:27,TestData/fakeData\sdv_hotel_data.csv,fakeData,0.26,2000,10,real,48,random_forest_s500_n100_d10.pkl
2025-03-26 19:32:27,TestData/fakeData\synthetic_city_data.csv,fakeData,0.07,1000,10,fake,35,random_forest_s500_n100_d10.pkl
2025-03-26 19:32:27,TestData/fakeData\synthetic_city_data2.csv,fakeData,0.07,1000,10,fake,33,random_forest_s500_n100_d10.pkl
2025-03-26 19:32:27,TestData/fakeData\synthetic_city_data3.csv,fakeData,0.07,1000,10,fake,32,random_forest_s500_n100_d10.pkl
2025-03-26 19:32:27,TestData/fakeData\BenfordZipsDatasets\Perfect_Benford_Dataset__10_Columns_.csv,fakeData,0.18,1000,10,fake,34,random_forest_s500_n100_d10.pkl
2025-03-26 19:32:27,TestData/fakeData\BenfordZipsDatasets\Perfect_Zipf_Dataset__10_Columns_.csv,fakeData,0.07,1000,10,fake,27,random_forest_s500_n100_d10.pkl
2025-03-26 19:32:27,TestData/fakeData\fakeStockData\table_aa.csv,fakeData,0.21,3925,7,fake,51,random_forest_s500_n100_d10.pkl
2025-03-26 19:32:27,TestData/fakeData\fakeStockData\table_aapl.csv,fakeData,0.21,3925,7,fake,51,random_forest_s500_n100_d10.pkl
2025-03-26 19:32:27,TestData/fakeData\fakeStockData\table_abc.csv,fakeData,0.21,3925,7,fake,49,random_forest_s500_n100_d10.pkl
2025-03-26 19:32:27,TestData/fakeData\fakeStockData\table_aig.csv,fakeData,0.20,3925,7,fake,49,random_forest_s500_n100_d10.pkl
2025-03-26 19:32:27,TestData/fakeData\fakeStockData\table_amzn.csv,fakeData,0.17,3925,7,fake,48,random_forest_s500_n100_d10.pkl
2025-03-26 19:32:27,TestData/fakeData\fakeStockData\table_bwa.csv,fakeData,0.21,3925,7,fake,50,random_forest_s500_n100_d10.pkl
2025-03-26 19:32:27,TestData/fakeData\fakeStockData\table_cost.csv,fakeData,0.21,3925,7,fake,53,random_forest_s500_n100_d10.pkl
2025-03-26 19:32:27,TestData/fakeData\fakeStockData\table_csco.csv,fakeData,0.21,3925,7,fake,53,random_forest_s500_n100_d10.pkl
2025-03-26 19:32:27,TestData/fakeData\fakeStockData\table_d.csv,fakeData,0.21,3925,7,fake,50,random_forest_s500_n100_d10.pkl
2025-03-26 19:32:27,TestData/fakeData\fakeStockData\table_ebay.csv,fakeData,0.17,3742,7,fake,52,random_forest_s500_n100_d10.pkl
2025-03-26 19:32:27,TestData/fakeData\fakeStockData\table_goog.csv,fakeData,0.10,2259,7,fake,38,random_forest_s500_n100_d10.pkl
2025-03-26 20:32:24,TestData/realData\Amazon stock data 2000-2025.csv,realData,0.76,6321,7,fake,3959,random_forest_grid_search.pkl
2025-03-26 20:32:24,TestData/realData\AnimalCrossingAccessories.csv,realData,0.05,222,22,real,339,random_forest_grid_search.pkl
2025-03-26 20:32:24,TestData/realData\bank_transactions_data_2.csv,realData,0.33,2512,16,real,306,random_forest_grid_search.pkl
2025-03-26 20:32:25,TestData/realData\big4_financial_risk_compliance.csv,realData,0.01,100,12,real,121,random_forest_grid_search.pkl
2025-03-26 20:32:25,TestData/realData\Elite Sports Cars in Data.csv,realData,0.79,5000,27,real,332,random_forest_grid_search.pkl
2025-03-26 20:32:28,TestData/realData\JPM_1940-01-01_2025-03-04.csv,realData,1.27,11333,7,fake,3280,random_forest_grid_search.pkl
2025-03-26 20:32:29,TestData/realData\meets.csv,realData,0.60,8482,8,fake,338,random_forest_grid_search.pkl
2025-03-26 20:32:29,TestData/realData\Mobiles Dataset (2025).csv,realData,0.13,930,15,real,137,random_forest_grid_search.pkl
2025-03-26 20:32:29,TestData/realData\titanic.csv,realData,0.06,891,12,real,151,random_forest_grid_search.pkl
2025-03-26 20:32:29,TestData/realData\AnxietyData\enhanced_anxiety_dataset.csv,realData,0.72,11000,19,real,388,random_forest_grid_search.pkl
2025-03-26 20:32:30,TestData/realData\AnxietyData\family_anxiety_14_dataset.csv,realData,0.71,11000,19,real,438,random_forest_grid_search.pkl
2025-03-26 20:32:30,TestData/realData\EuroStat\acf_s_ne.csv,realData,0.06,960,11,real,237,random_forest_grid_search.pkl
2025-03-26 20:32:30,TestData/realData\EuroStat\acf_s_own.csv,realData,0.52,7200,12,real,200,random_forest_grid_search.pkl
2025-03-26 20:32:30,TestData/realData\EuroStat\acf_s_ty.csv,realData,0.40,5760,12,real,159,random_forest_grid_search.pkl
2025-03-26 20:32:30,TestData/realData\EuroStat\aei_ef_ir.csv,realData,0.19,2832,10,real,191,random_forest_grid_search.pkl
2025-03-26 20:32:31,TestData/realData\EuroStat\aei_ef_ls.csv,realData,0.60,8782,10,real,220,random_forest_grid_search.pkl
2025-03-26 20:32:31,TestData/realData\EuroStat\aei_ef_lu.csv,realData,0.38,5587,10,real,173,random_forest_grid_search.pkl
2025-03-26 20:32:31,TestData/realData\EuroStat\aei_fm_ms.csv,realData,2.18,31658,10,real,401,random_forest_grid_search.pkl
2025-03-26 20:32:32,TestData/realData\EuroStat\aei_fm_salpest09.csv,realData,3.10,44641,10,real,596,random_forest_grid_search.pkl
2025-03-26 20:32:32,TestData/realData\EuroStat\aei_fm_usefert.csv,realData,0.32,4982,10,real,218,random_forest_grid_search.pkl
2025-03-26 20:32:32,TestData/realData\EuroStat\aei_hri.csv,realData,0.05,729,10,real,147,random_forest_grid_search.pkl
2025-03-26 20:32:32,TestData/realData\EuroStat\aei_pestsal_rsk.csv,realData,0.14,1956,10,real,161,random_forest_grid_search.pkl
2025-03-26 20:32:33,TestData/realData\EuroStat\aei_pestuse.csv,realData,5.66,81520,11,real,1101,random_forest_grid_search.pkl
2025-03-26 20:32:34,TestData/realData\EuroStat\aei_pr_gnb.csv,realData,4.10,61153,10,real,762,random_forest_grid_search.pkl
2025-03-26 20:32:38,TestData/realData\EuroStat\aei_pr_soiler.csv,realData,31.44,392400,11,real,3680,random_forest_grid_search.pkl
2025-03-26 20:32:38,TestData/realData\EuroStat\aei_ps_inp.csv,realData,2.81,39706,10,real,356,random_forest_grid_search.pkl
2025-03-26 20:33:06,TestData/realData\EuroStat\agr_r_accts.csv,realData,366.22,4760591,11,real,27443,random_forest_grid_search.pkl
2025-03-26 20:33:19,TestData/realData\EuroStat\agr_r_accts_h.csv,realData,186.66,2320007,11,real,13554,random_forest_grid_search.pkl
2025-03-26 20:33:22,TestData/realData\EuroStat\agr_r_animal.csv,realData,32.00,440036,10,real,2821,random_forest_grid_search.pkl
2025-03-26 20:33:22,TestData/realData\EuroStat\agr_r_milkpr.csv,realData,0.82,11497,10,real,245,random_forest_grid_search.pkl
2025-03-26 20:33:22,TestData/realData\EuroStat\estat_hlth_dh010_filtered_en.csv,realData,0.05,378,13,real,156,random_forest_grid_search.pkl
2025-03-26 20:33:23,TestData/realData\EuroStat\estat_hlth_silc_18_filtered_en.csv,realData,0.04,360,13,real,175,random_forest_grid_search.pkl
2025-03-26 20:33:23,TestData/realData\EuroStat\mar_go_aa.csv,realData,6.31,90862,10,real,722,random_forest_grid_search.pkl
2025-03-26 20:33:33,TestData/realData\EuroStat\mar_go_am_be.csv,realData,131.83,1620553,13,real,9137,random_forest_grid_search.pkl
2025-03-26 20:33:34,TestData/realData\EuroStat\mar_go_am_bg.csv,realData,23.70,292595,13,real,1552,random_forest_grid_search.pkl
2025-03-26 20:33:36,TestData/realData\EuroStat\mar_go_am_cy.csv,realData,24.18,298126,13,real,1615,random_forest_grid_search.pkl
2025-03-26 20:33:50,TestData/realData\EuroStat\mar_go_am_de.csv,realData,243.04,2987432,13,real,14464,random_forest_grid_search.pkl
2025-03-26 20:33:55,TestData/realData\EuroStat\mar_go_am_dk.csv,realData,79.40,962436,13,real,4968,random_forest_grid_search.pkl
2025-03-26 20:33:57,TestData/realData\EuroStat\mar_go_am_ee.csv,realData,24.01,293860,13,real,1487,random_forest_grid_search.pkl
2025-03-26 20:34:02,TestData/realData\EuroStat\mar_go_am_el.csv,realData,86.53,1055720,13,real,5842,random_forest_grid_search.pkl
2025-03-26 20:34:34,TestData/realData\EuroStat\mar_go_am_es.csv,realData,505.30,6174717,13,real,31895,random_forest_grid_search.pkl
2025-03-26 20:34:39,TestData/realData\EuroStat\mar_go_am_fi.csv,realData,78.40,946160,13,real,5056,random_forest_grid_search.pkl
2025-03-26 20:34:58,TestData/realData\EuroStat\mar_go_am_fr.csv,realData,309.56,3808510,13,real,18815,random_forest_grid_search.pkl
2025-03-26 20:34:59,TestData/realData\EuroStat\mar_go_am_hr.csv,realData,16.84,206571,13,real,1198,random_forest_grid_search.pkl
2025-03-26 20:35:01,TestData/realData\EuroStat\mar_go_am_ie.csv,realData,28.75,350611,13,real,1704,random_forest_grid_search.pkl
2025-03-26 20:35:17,TestData/realData\EuroStat\mar_go_am_it.csv,realData,269.36,3259213,13,real,16101,random_forest_grid_search.pkl
2025-03-26 20:35:19,TestData/realData\EuroStat\mar_go_am_lt.csv,realData,20.78,256752,13,real,1314,random_forest_grid_search.pkl
2025-03-26 20:35:20,TestData/realData\EuroStat\mar_go_am_lv.csv,realData,29.67,363403,13,real,1928,random_forest_grid_search.pkl
2025-03-26 20:35:21,TestData/realData\EuroStat\mar_go_am_me.csv,realData,1.24,15262,13,real,168,random_forest_grid_search.pkl
2025-03-26 20:35:22,TestData/realData\EuroStat\mar_go_am_mt.csv,realData,26.05,321251,13,real,1675,random_forest_grid_search.pkl
2025-03-26 20:35:34,TestData/realData\EuroStat\mar_go_am_nl.csv,realData,186.40,2279184,13,real,12040,random_forest_grid_search.pkl
2025-03-26 20:35:40,TestData/realData\EuroStat\mar_go_am_no.csv,realData,96.16,1160467,13,real,5898,random_forest_grid_search.pkl
2025-03-26 20:35:43,TestData/realData\EuroStat\mar_go_am_pl.csv,realData,42.68,521955,13,real,2729,random_forest_grid_search.pkl
2025-03-26 20:35:49,TestData/realData\EuroStat\mar_go_am_pt.csv,realData,98.42,1205572,13,real,6280,random_forest_grid_search.pkl
2025-03-26 20:35:51,TestData/realData\EuroStat\mar_go_am_ro.csv,realData,28.94,357521,13,real,2054,random_forest_grid_search.pkl
2025-03-26 20:36:02,TestData/realData\EuroStat\mar_go_am_se.csv,realData,172.48,2103091,13,real,10898,random_forest_grid_search.pkl
2025-03-26 20:36:03,TestData/realData\EuroStat\mar_go_am_si.csv,realData,16.57,204799,13,real,1102,random_forest_grid_search.pkl
2025-03-26 20:36:04,TestData/realData\EuroStat\naida_10_a10.csv,realData,8.44,113460,11,real,579,random_forest_grid_search.pkl
2025-03-26 20:36:05,TestData/realData\EuroStat\naida_10_gdp.csv,realData,21.71,300774,10,real,1441,random_forest_grid_search.pkl
2025-03-26 20:36:06,TestData/realData\EuroStat\naida_10_pe.csv,realData,1.32,17966,10,real,180,random_forest_grid_search.pkl
2025-03-26 20:36:07,TestData/realData\EuroStat\naidq_10_a10.csv,realData,31.92,394071,12,real,1599,random_forest_grid_search.pkl
2025-03-26 20:36:11,TestData/realData\EuroStat\naidq_10_gdp.csv,realData,74.60,944097,11,real,3799,random_forest_grid_search.pkl
2025-03-26 20:36:11,TestData/realData\EuroStat\naidq_10_pe.csv,realData,5.27,65629,11,real,432,random_forest_grid_search.pkl
2025-03-26 20:36:42,TestData/realData\EuroStat\naidsa_10_f_bs.csv,realData,511.26,6157235,13,real,30918,random_forest_grid_search.pkl
2025-03-26 20:37:11,TestData/realData\EuroStat\naidsa_10_f_tr.csv,realData,507.99,6146981,13,real,29156,random_forest_grid_search.pkl
2025-03-26 20:37:21,TestData/realData\EuroStat\naidsa_10_nf_tr.csv,realData,152.34,1881166,12,real,9387,random_forest_grid_search.pkl
2025-03-26 20:37:57,TestData/realData\EuroStat\naidsq_10_f_bs.csv,realData,792.33,8862146,13,real,36447,random_forest_grid_search.pkl
2025-03-26 20:38:32,TestData/realData\EuroStat\naidsq_10_f_tr.csv,realData,725.46,8185043,13,real,34764,random_forest_grid_search.pkl
2025-03-26 20:38:45,TestData/realData\EuroStat\naidsq_10_nf_tr.csv,realData,273.82,3125921,13,real,13219,random_forest_grid_search.pkl
2025-03-26 20:39:09,TestData/realData\EuroStat\naio_10_cp15.csv,realData,397.00,4870698,12,real,24071,random_forest_grid_search.pkl
2025-03-26 20:39:35,TestData/realData\EuroStat\naio_10_cp16.csv,realData,434.93,5321103,12,real,25285,random_forest_grid_search.pkl
2025-03-26 20:40:30,TestData/realData\EuroStat\naio_10_cp1610.csv,realData,942.00,11307461,12,real,55050,random_forest_grid_search.pkl
2025-03-26 20:40:44,TestData/realData\EuroStat\naio_10_cp1620.csv,realData,236.85,2862324,12,real,14701,random_forest_grid_search.pkl
2025-03-26 20:40:59,TestData/realData\EuroStat\naio_10_cp1630.csv,realData,240.57,2901991,12,real,14777,random_forest_grid_search.pkl
2025-03-26 20:41:39,TestData/realData\EuroStat\naio_10_cp1700.csv,realData,636.12,7315996,12,real,39863,random_forest_grid_search.pkl
2025-03-26 20:41:58,TestData/realData\EuroStat\naio_10_cp1750.csv,realData,308.23,3815272,12,real,18456,random_forest_grid_search.pkl
2025-03-26 20:41:58,TestData/realData\EuroStat\Populationbyeducationalattainment levelsexageandlevelofdisability.csv,realData,0.04,197,13,real,192,random_forest_grid_search.pkl
2025-03-26 20:41:58,TestData/fakeData\anne_car_data_2.csv,fakeData,0.04,550,12,fake,118,random_forest_grid_search.pkl
2025-03-26 20:41:58,TestData/fakeData\Artificial_Data.csv,fakeData,0.18,1000,15,fake,145,random_forest_grid_search.pkl
2025-03-26 20:41:58,TestData/fakeData\data-LzAcLkrRxo5zBlB1iAJXy.csv,fakeData,0.02,500,5,fake,102,random_forest_grid_search.pkl
2025-03-26 20:41:58,TestData/fakeData\Kaggle_Synthetic_Data.csv,fakeData,0.07,1000,9,fake,212,random_forest_grid_search.pkl
2025-03-26 20:41:58,TestData/fakeData\mackaroocom.csv,fakeData,0.06,1000,6,fake,149,random_forest_grid_search.pkl
2025-03-26 20:41:59,TestData/fakeData\random_dataset.csv,fakeData,0.01,200,8,fake,104,random_forest_grid_search.pkl
2025-03-26 20:41:59,TestData/fakeData\sdv_hotel_data.csv,fakeData,0.26,2000,10,real,186,random_forest_grid_search.pkl
2025-03-26 20:41:59,TestData/fakeData\synthetic_city_data.csv,fakeData,0.07,1000,10,fake,131,random_forest_grid_search.pkl
2025-03-26 20:41:59,TestData/fakeData\synthetic_city_data2.csv,fakeData,0.07,1000,10,fake,121,random_forest_grid_search.pkl
2025-03-26 20:41:59,TestData/fakeData\synthetic_city_data3.csv,fakeData,0.07,1000,10,fake,128,random_forest_grid_search.pkl
